corpus,speaker,content,duration,n_vowels
L2 Besermyan,alk1947,"Вот, ага.",1.1769999999999925,3
L2 Besermyan,alk1947,"Сам уже не знает, наверно,",1.4300000000000068,9
L2 Besermyan,alk1947,"это, моя соседка, бабушка была.",2.3099999999999996,12
L2 Besermyan,alk1947,Вот эту большую возьмём ещё.,2.089999999999918,10
L2 Besermyan,alk1947,"Это, белые, да ведь?",1.3100000000000025,7
L2 Besermyan,alk1947,"А, вот, про что хотела. Вот это,",1.8000000000000114,10
L2 Besermyan,alk1947,хочет вот.,0.81,3
L2 Besermyan,alk1947,"Ой, морской... что это мы купили?",2.690000000000026,10
L2 Besermyan,alk1947,А что это?,1.0600000000000025,4
L2 Besermyan,alk1947,Я=,0.4799999999999969,1
L2 Besermyan,alk1947,"Да-да, так, девять.",1.25,5
L2 Besermyan,alk1947,Ну...,0.5100000000000051,1
L2 Besermyan,alk1947,"Как делается, это ведь интересно.",1.9800000000000184,12
L2 Besermyan,alk1947,Удивительно!,0.8800000000000008,5
L2 Besermyan,alk1947,"Распускается, вот так, вот так, и вот — раз, вот...",3.240000000000009,13
L2 Besermyan,alk1947,"год и три месяца."" — ""Ну ладно пи.",1.8900000000000008,10
L2 Besermyan,alk1947,Да.,0.6400000000000006,1
L2 Besermyan,alk1947,"Но ничего жалко не было. Четверых, что ли, этих",3.4239999999999995,16
L2 Besermyan,alk1947,"Вроде растут, растут, и раз — гибнут.",1.900000000000002,10
L2 Besermyan,alk1947,"ой, сколь= столько бутылей было у них!",2.1200000000000045,11
L2 Besermyan,alk1947,"Ну да, да.",1.3999999999999773,3
L2 Besermyan,alk1947,"А это вот тут так сделано, и... это.",2.9499999999999993,12
L2 Besermyan,alk1947,"И всё мяукают, ходят, всё",2.117999999999995,9
L2 Besermyan,alk1947,Какие им витамины?,1.5600000000000025,8
L2 Besermyan,alk1947,А как хочется! Мы с Татьяной Степановной раньше,3.789999999999999,15
L2 Besermyan,alk1947,"Вот так, ага.",0.9639999999999986,4
L2 Besermyan,alk1947,"не идёт — значит, может, не дойдёт до части, вернётся.",4.229999999999997,16
L2 Besermyan,apk1954,сколько было капусты — все спинали.,1.7800000000000011,11
L2 Besermyan,apk1954,часов.,0.5090000000000003,2
L2 Besermyan,apk1954,"была бы дорога заасфальтирована,",1.7999999999999972,13
L2 Besermyan,apk1954,"Ну как баня же, как баня, да, да.",2.529000000000025,10
L2 Besermyan,apk1954,"Не помню"", вон когда едешь, там сразу [нрзб].",2.9399999999999977,11
L2 Besermyan,apk1954,как бабы терпят это.,1.1800000000000068,7
L2 Besermyan,apk1954,Нет проблем.,1.1730000000000018,3
L2 Besermyan,apk1954,Пускай живут.,0.9900000000000092,4
L2 Besermyan,apk1954,"Как, интересно ведь посмотреть, где как живут люди, бесермяне, не только тут в Шамардане в одном.",5.68,29
L2 Besermyan,apk1954,Для коз= козу держали.,1.620000000000001,7
L2 Besermyan,apk1954,по грунтовке тя= тяжело идти.,1.7629999999999768,10
L2 Besermyan,apk1954,каждый день топлена большая печка и=,2.3499999999999996,12
L2 Besermyan,apk1954,Нес= несправедливо это.,2.1200000000000045,8
L2 Besermyan,apk1954,"Да тут вот это, сколько вон, расстояние до трубы-то,",2.9399999999999977,17
L2 Besermyan,apk1954,"это они, говорит, тебе сделали специально.",1.8200000000000072,16
L2 Besermyan,apk1954,"А раньше так и в сапогах заходили,",2.1299999999999955,12
L2 Besermyan,apk1954,"Да, да, и то хорошо!",1.6400000000000006,7
L2 Besermyan,apk1954,Смородина?,0.9499999999999992,4
L2 Besermyan,apk1954,такие вон!,0.6799999999999997,4
L2 Besermyan,apk1954,"Ну да, редко орут они так.",1.8500000000000227,9
L2 Besermyan,apk1954,"Давайте мне вторую группу"".",1.5500000000000007,9
L2 Besermyan,apk1954,"Это рябина... ну это, собрана, да?",3.1000000000000085,12
L2 Besermyan,apk1954,"Если кто-то будет тебе делать постоянно, ты всё равно не научишься, а если сам поймал, закрутил болт, гайку — научился. Вот она тоже так же.",9.745,46
L2 Besermyan,apk1954,"Надо уверенно сидеть за рулём, говорит.",1.8400000000000032,14
L2 Besermyan,apk1954,Да.,0.4399999999999977,1
L2 Besermyan,apk1954,"Не до конца она прихватил, что это было, весной было.",2.728999999999999,18
L2 Besermyan,apk1954,Так что раз и всё. [У кого ещё...],2.2900000000000063,10
L2 Besermyan,apk1954,"Но раньше ведь, э= э= это, поля ведь",3.210000000000008,11
L2 Besermyan,apk1954,Так лучше вон.,0.7200000000000273,4
L2 Besermyan,apk1954,"Он, говорит, пришёл",1.7100000000000009,6
L2 Besermyan,apk1954,"Откуда мы знаем, сок — сок, нет — нет?",1.9600000000000009,10
L2 Besermyan,apk1954,"Дак везде они, что, везде раскидано.",2.3100000000000005,12
L2 Besermyan,apk1954,Да-да-да-да. Вот и ходят туда-сюда.,2.219999999999999,12
L2 Besermyan,apk1954,Да.,0.589999999999975,1
L2 Besermyan,apk1954,Мне сказали: в огороде в каждом углу,4.109999999999999,12
L2 Besermyan,apk1954,Это раньше вон.,1.010000000000001,5
L2 Besermyan,apk1954,"Вот пойдёшь где-нибудь по дороге, кошка перебежит — фуражку сделай в обратную сторону.",5.079999999999984,28
L2 Besermyan,apk1954,А я там днём и ночью дежурный.,1.8700000000000043,10
L2 Besermyan,apk1954,"А я, когда пил дак,",1.29,6
L2 Besermyan,apk1954,"Ну нет, вон, ездят в город постоянно газели.",2.309999999999988,14
L2 Besermyan,apk1954,Права получил я там.,1.509999999999991,7
L2 Besermyan,apk1954,"Меня всё равно курить тянет, а пить-то не тянет, а курить тянет.",3.009999999999991,20
L2 Besermyan,apk1954,"Да, да, да.",1.4399999999999975,3
L2 Besermyan,apk1954,Провести,0.8079999999999998,3
L2 Besermyan,apk1954,Поехали.,0.8100000000000023,4
L2 Besermyan,apk1954,"Отпилить метра, выкинуть и кладку сделать там.",3.629000000000005,14
L2 Besermyan,apk1954,"те, что там, опять воруют, кто как может, где с=",2.4269999999999925,13
L2 Besermyan,apk1954,"Вон,",0.5080000000000098,1
L2 Besermyan,apk1954,"Если пол холодный не был бане,",2.4279999999999973,10
L2 Besermyan,apk1954,[Вообще уже].,1.4399999999999975,5
L2 Besermyan,asz1961,Вот так вот.,1.0499999999999972,3
L2 Besermyan,asz1961,"Свекровка и моя мама, да.",1.6299999999999957,9
L2 Besermyan,asz1961,Дак осенью собираем.,1.709999999999999,8
L2 Besermyan,asz1961,"Чуть-чуть там, может быть, обряды другие или...",2.7099999999999937,14
L2 Besermyan,asz1961,"Шес= шестьдесят регионов, что ли, назвали, ну как бы у них вот такой масштаб широкий.",5.609999999999999,26
L2 Besermyan,asz1961,"Интернет тоже... Одноклассники, ну, маленько захожу там,",4.510000000000005,18
L2 Besermyan,asz1961,"А, и сабантуй — это вот",1.6200000000000043,8
L2 Besermyan,asz1961,"Да, своё название.",1.2150000000000034,7
L2 Besermyan,asz1961,"Писяй"" — это ""кошка"".",1.2530000000000143,6
L2 Besermyan,asz1961,"корзина тоже упала с яблоками,",2.4799999999999898,12
L2 Besermyan,asz1961,"Там если сфоткаетесь, как на горах, вообще не узнать.",3.474,17
L2 Besermyan,asz1961,Если,0.7700000000000102,2
L2 Besermyan,asz1961,Рыжики-то?,0.8999999999999986,4
L2 Besermyan,asz1961,"Да, вот, во втором курсе, что ли, он учился, тоже вот",2.6599999999999966,16
L2 Besermyan,asz1961,Через силу да через боль надо.,2.109999999999985,10
L2 Besermyan,asz1961,У каждой нации свой как бы этот.,2.530000000000001,11
L2 Besermyan,asz1961,"Да, да, ну что, копают, копают там, разрабатывать-то больно.",4.456999999999994,19
L2 Besermyan,asz1961,От нечегоделанья уже держим скотину.,2.3800000000000097,14
L2 Besermyan,asz1961,Да.,0.4499999999999993,1
L2 Besermyan,asz1961,"Ну, может, сейчас, не знаю,",2.376999999999981,8
L2 Besermyan,asz1961,"Где вот ль= за огородами лес,",3.294000000000011,9
L2 Besermyan,asz1961,"две полные корзины яблок уже, а третья там...",3.6300000000000026,15
L2 Besermyan,asz1961,Вы там были?,0.5709999999999997,4
L2 Besermyan,asz1961,"Когда вот, в сентябре, октябре.",2.6799999999999997,9
L2 Besermyan,asz1961,"Көро дэдь"".",0.7099999999999937,2
L2 Besermyan,asz1961,Ну,0.5,1
L2 Besermyan,asz1961,"Луо копанниг"", да, говорим, ""луо бан"" — это вот... ""луо бан"" — это уже",4.776999999999987,22
L2 Besermyan,asz1961,"Но рука у него чувствует, вот",1.9239999999999784,10
L2 Besermyan,asz1961,шляпа валяется,1.239999999999981,6
L2 Besermyan,asz1961,Сейчас он здесь в отпуске.,1.459999999999999,7
L2 Besermyan,asz1961,"Ну, по скайпу, да, хорошо, я там умею, а...",2.852000000000004,14
L2 Besermyan,asz1961,"на татарских традициях делают. Тоже приглашённые могут быть и бесермяне, и русские на этот праздник, но организуют татары.",9.099999999999994,44
L2 Besermyan,asz1961,"тоже очень тяжело, потому что она толстая получается, а",4.409999999999997,22
L2 Besermyan,asz1961,"А издалека не видно, что там карьер.",2.747000000000014,12
L2 Besermyan,asz1961,"Не= не хрупкая, к= как у рыжика.",2.612000000000009,10
L2 Besermyan,asz1961,"Замуж вышла в другую деревню, Починок Ёжевский.",2.606000000000023,16
L2 Besermyan,asz1961,чуть в сторонке.,1.25,4
L2 Besermyan,asz1961,мальчик уже едет как бы домой с яблоками.,3.0800000000000125,14
L2 Besermyan,asz1961,что настроились на се= на сеноуборку.,2.510000000000005,13
L2 Besermyan,asz1961,"что приходишь в дом к невесте,",2.390000000000001,8
L2 Besermyan,asz1961,А,0.6100000000000136,1
L2 Besermyan,asz1961,"Тоже разновидности, может быть.",1.940000000000012,10
L2 Besermyan,asz1961,"скотину не держать, всё надо пилить уже. Не= нечего держать хлев, для зачем тогда?",5.300000000000011,25
L2 Besermyan,asz1961,Шляпа упала.,1.1100000000000136,5
L2 Besermyan,asz1961,Это,0.5800000000000125,2
L2 Besermyan,asz1961,"Да, где, в= ну вот около Владимир Михайловича подниметесь, там.",4.535000000000004,20
L2 Besermyan,asz1961,"Всё рушится, всё валится в хозяйстве.",2.539999999999999,11
L2 Besermyan,asz1961,"Он голову повернул, этот парень, который с... гружёный ехал на велике,",5.569999999999993,23
L2 Besermyan,asz1961,"Ещё там и, фф, английские буквы, ну, слово ""window"" вроде, ещё что-то там.",6.23,20
L2 Besermyan,asz1961,"поприличней, Песочная назвали.",2.3530000000000086,11
L2 Besermyan,ims19xx,А?,0.28999999999999915,1
L2 Besermyan,ims19xx,Да.,0.5900000000000034,1
L2 Besermyan,ims19xx,Весь...,0.51400000000001,1
L2 Besermyan,ims19xx,Да.,0.46999999999999886,1
L2 Besermyan,ims19xx,Ужас! Да.,1.858000000000004,3
L2 Besermyan,ims19xx,"сказали, что вот, как бы, панаму нашли, и да= этот, преда= отдали, короче.",6.269999999999982,24
L2 Besermyan,ims19xx,"Нынче, видимо, тоже весной искали дак, всё, всё равно ведь нет его.",3.4399999999999977,21
L2 Besermyan,ims19xx,"На остановке, а собаки зачем будут?",3.3259999999999934,13
L2 Besermyan,ims19xx,"наполнены, и он снова залез туда потом.",4.3699999999999974,14
L2 Besermyan,ims19xx,ушиб ногу.,2.4599999999999795,4
L2 Besermyan,ims19xx,"Да, сверху.",1.0100000000000016,3
L2 Besermyan,ims19xx,Пойдёшь и обратно не вернёшься.,2.2600000000000193,10
L2 Besermyan,ims19xx,Там,0.7000000000000002,1
L2 Besermyan,ims19xx,"Да, там занимаются уже. Давай!",1.8200000000000005,11
L2 Besermyan,ims19xx,"один раз в туалет вышла дак — такой звук, как будто как,",4.026999999999987,16
L2 Besermyan,ims19xx,в лес.,0.8930000000000007,1
L2 Besermyan,ims19xx,"трое мальчиков-то шли по д= по дороге и увидели там,",5.079999999999984,18
L2 Besermyan,ims19xx,"Туда, вышел, видимо, с автобуса,",2.38600000000001,11
L2 Besermyan,ims19xx,А?,0.37000000000000455,1
L2 Besermyan,ims19xx,"И так прыг, прыг, прыг по борщевику и дальше,",3.665999999999997,13
L2 Besermyan,ims19xx,"Дак что... Можно было жарить, дак что-то мы не жарим.",2.7310000000000088,15
L2 Besermyan,ims19xx,"как сказать там, груша, груша",2.8700000000000045,8
L2 Besermyan,ims19xx,"И он, что,",3.7299999999999898,3
L2 Besermyan,ims19xx,"берём кастрюлю и туда ждём кровь, но чтоб там не попадала, этот,",6.178999999999999,20
L2 Besermyan,ims19xx,"Потом... Ну, ко= ну, мы деньги, короче, ей дали, я не знаю, сколько мама дала.",4.600000000000001,24
L2 Besermyan,ims19xx,"лаять, не знаю, это тоже что-то, я не знаю.",2.8669999999999902,15
L2 Besermyan,ims19xx,Так я видела.,1.4400000000000013,5
L2 Besermyan,ims19xx,"Вдвоём да всё равно, если там пять-шесть ш= волков дак, иди да!",5.049000000000007,17
L2 Besermyan,ims19xx,"Надо или этих уже, как сказать, баллончик,",3.186999999999955,14
L2 Besermyan,ims19xx,"У кровати там, этот,",1.34,7
L2 Besermyan,ims19xx,Потом...,0.5599999999999952,2
L2 Besermyan,ims19xx,"И всё собираю, как будто кто-то за мной х= ""шөп-шөп"", такими этими идёт.",4.886000000000003,21
L2 Besermyan,ims19xx,"Там, а там пилорама-то стояла, сейчас уже нету, всё, снесли, около пилорамы там,",5.167000000000002,28
L2 Besermyan,ims19xx,"панама, что ли, это была? панаму. И, это,",4.159999999999997,15
L2 Besermyan,ims19xx,а вот что она попросила?,1.4280000000000008,9
L2 Besermyan,ims19xx,Можно было жарить тоже.,1.4799999999999898,8
L2 Besermyan,ims19xx,"А мужик слез с лестницы,",4.539999999999992,7
L2 Besermyan,ims19xx,"Вот в прошлом году ведь, вот в сентябре,",2.6340000000000003,10
L2 Besermyan,ims19xx,"Вперёд, туда!",1.4239999999999997,4
L2 Besermyan,ims19xx,"это, приворожить, чтобы он не пил"".",2.123000000000001,11
L2 Besermyan,ims19xx,"Отец у нас постоянно пил-пил, и цыганка пришла.",3.5999999999999996,16
L2 Besermyan,ims19xx,Да.,0.6000000000000085,1
L2 Besermyan,ims19xx,"Дак вот, я сюда и сяду.",2.0700000000000003,8
L2 Besermyan,ims19xx,"Ну, городские же постоянно сюда приезжают,",2.5,16
L2 Besermyan,ims19xx,"И у свиней тоже, тоже собаке что-то...",3.0200000000000102,13
L2 Besermyan,ims19xx,"И эту, эта груша и корзина вывалились, этот, на землю.",6.730000000000004,20
L2 Besermyan,ims19xx,"Там этот, Леонид Васильевич сидит.",1.99,12
L2 Besermyan,ims19xx,"И залезть нельзя, он, этим, как, лестницу, лестницу",6.669999999999998,15
L2 Besermyan,ims19xx,А этот мужик не видел.,1.570999999999998,8
L2 Besermyan,ims19xx,"И, ээ, навстречу там едет девочка",5.045000000000002,12
L2 Besermyan,nvk1957,Да.,0.5590000000000117,1
L2 Besermyan,nvk1957,"От Надежды Викторовны пришли, да.",2.1270000000000007,11
L2 Besermyan,nvk1957,Да.,0.8179999999999978,1
L2 Besermyan,nvk1957,Да-да-да.,1.0400000000000027,3
L2 Besermyan,nvk1957,Да.,0.5699999999999932,1
L2 Besermyan,nvk1957,"Да, и вот жена у него.",2.462999999999994,8
L2 Besermyan,nvk1957,"Ага, ага.",0.700000000000017,4
L2 Besermyan,nvk1957,ведь раньше не было вот этих вот комодов,3.1399999999999997,13
L2 Besermyan,nvk1957,"Может вот, этих вот средств не было ещё.",3.25,12
L2 Besermyan,nvk1957,"Да. Я думаю, она вот знает вот это вот.",2.631999999999991,14
L2 Besermyan,nvk1957,и она привезла,1.0700000000000005,6
L2 Besermyan,nvk1957,"немногие держали,",1.1599999999999682,7
L2 Besermyan,nvk1957,"Там ключ есть. Вот если оттуда кто-то человек выпьет — всё, что-нибудь да, где-нибудь да выскакивает.",5.77000000000001,30
L2 Besermyan,nvk1957,"Рассказывала так бабушка, да.",2.7509999999999764,10
L2 Besermyan,nvk1957,Да.,0.589999999999975,1
L2 Besermyan,nvk1957,сталь.,0.6200000000000045,1
L2 Besermyan,nvk1957,"Ну, не знаю, вот, правильно, нет рассуждаю,",1.9700000000000273,13
L2 Besermyan,nvk1957,"Не знаю я, даже не видала в глаза эту лейку.",2.66,16
L2 Besermyan,nvk1957,работаю.,0.9300000000000068,4
L2 Besermyan,nvk1957,"Мы тоже немного держали, болонка у нас была.",3.274000000000001,16
L2 Besermyan,nvk1957,И всё уже русские слова говорят.,2.5500000000000007,12
L2 Besermyan,nvk1957,Да.,0.5,1
L2 Besermyan,nvk1957,она и попарится.,1.2100000000000009,7
L2 Besermyan,nvk1957,"Да. И они, говорит, в общем,",2.3000000000000114,9
L2 Besermyan,nvk1957,"Вот так, да, бывает",1.6399999999999864,6
L2 Besermyan,nvk1957,овечек.,0.8469999999999995,3
L2 Besermyan,nvk1957,"Тут же в колхозе нам деньги, нашим родителям не давали, а давали трудодни.",4.099999999999998,25
L2 Besermyan,nvk1957,"Вот так сбиваешь,",1.2200000000000006,5
L2 Besermyan,nvk1957,"ээ, поросёнка,",1.2100000000000009,6
L2 Besermyan,nvk1957,А туён — это ещё это...,1.5900000000000034,9
L2 Besermyan,nvk1957,Да.,0.620000000000001,1
L2 Besermyan,nvk1957,"Каждый... Деньги есть, каждый выходной",2.088999999999998,10
L2 Besermyan,nvk1957,"Пусть отмечют, деньги есть дак,",2.2300000000000004,8
L2 Besermyan,nvk1957,Это специальная такая ткань.,1.9600000000000044,11
L2 Besermyan,nvk1957,может быть и так.,1.240000000000002,5
L2 Besermyan,nvk1957,А... На десять лет?,1.25,5
L2 Besermyan,nvk1957,"""Петя, с конструктором играй!""",1.5700000000000005,8
L2 Besermyan,nvk1957,"""Картошка ту=""",0.936,4
L2 Besermyan,nvk1957,Вот.,0.509999999999998,1
L2 Besermyan,nvk1957,"Серөвөл кшет"".",0.9399999999999976,2
L2 Besermyan,nvk1957,"И домов полно было, собак не держали.",2.6200000000000045,13
L2 Besermyan,nvk1957,Да.,0.5570000000000022,1
L2 Besermyan,nvk1957,"Вот, если уже ты так пил — всё, не миновать тебе, что-нибудь да выскакивало.",5.13000000000001,24
L2 Besermyan,nvk1957,"Да, вот.",1.0800000000000125,2
L2 Besermyan,nvk1957,кабачки...,0.8799999999999955,3
L2 Besermyan,nvk1957,"У всех, наверно, самодельные.",1.48599999999999,10
L2 Besermyan,nvk1957,"Ой, каждый выходной!",1.4990000000000023,6
L2 Besermyan,nvk1957,"Были они, страшно было, конечно, да.",3.04,12
L2 Besermyan,nvk1957,"Кто-то, может, давал, да.",1.703000000000003,7
L2 Besermyan,nvk1957,"Вот я уже помню, к нам приезжали муж с женой,",2.655000000000001,14
L2 Besermyan,rak1947,Какой-то кусочек мяса растет.,2.210000000000008,10
L2 Besermyan,rak1947,"Ну там, ""көдө"" тоже, вот если вот,",3.789999999999992,8
L2 Besermyan,rak1947,"И как можно пошире, побольше наложить.",2.6599999999999966,13
L2 Besermyan,rak1947,"ой... Тогда подметать-то, знаешь когда, вот там сушили рожь.",5.074999999999999,17
L2 Besermyan,rak1947,"И приходится эту траву под навоз, но они уже не едят, топчут.",4.100000000000001,22
L2 Besermyan,rak1947,Небо= недоброжелательные. Почему-то раньше таки= у нас не было таких людей.,5.140000000000001,27
L2 Besermyan,rak1947,"или Сандөр, Сандра, Сандөр, Сранда, они не говорили Александр или Саша, а",6.330000000000005,23
L2 Besermyan,rak1947,"Немножко постоял, рыбка",2.359999999999999,8
L2 Besermyan,rak1947,"Только ""прч"".",1.2099999999999935,2
L2 Besermyan,rak1947,"Сами вот они рассуждают, вот тут,",2.940000000000005,11
L2 Besermyan,rak1947,"нас ещё двое, ей",1.7049999999999983,6
L2 Besermyan,rak1947,"М= мало, мало очень сеяли",2.0800000000000054,9
L2 Besermyan,rak1947,вот в этот я= ящик.,1.6600000000000037,6
L2 Besermyan,rak1947,"Надо, чтоб народу много было.",1.980000000000004,10
L2 Besermyan,rak1947,"Да, через",0.789999999999992,3
L2 Besermyan,rak1947,"в больницу, потом, говорит, обратно привезли.",2.539999999999999,14
L2 Besermyan,rak1947,Я три года,1.289999999999992,4
L2 Besermyan,rak1947,"Я сжигала, одна сказала, надо, говорит, какой-то",3.0020000000000095,17
L2 Besermyan,rak1947,И,0.7100000000000009,1
L2 Besermyan,rak1947,"Можно было ведь бы как-то вот так, а вот",3.3799999999999955,12
L2 Besermyan,rak1947,Вместе с... на этой же машине отправили домой.,2.234999999999999,15
L2 Besermyan,rak1947,прямоугольной формой.,1.8960000000000008,7
L2 Besermyan,rak1947,Так что вот осторожничать надо.,2.0149999999999864,10
L2 Besermyan,rak1947,"И вот там я нашла это коромысло, а у нас коромысло как палка.",5.350999999999999,22
L2 Besermyan,rak1947,"Коровой, ""прч"" говорит, и...",2.0700000000000003,7
L2 Besermyan,rak1947,кто будет делать?,1.0499999999999972,5
L2 Besermyan,rak1947,"Когда звали гостей,",1.7199999999999998,6
L2 Besermyan,rak1947,"Вчера милиция приезжала, вот, что-то ходила.",3.3629999999999995,16
L2 Besermyan,rak1947,"Напрочь даже вон не знаю. Вот ""прч"".",2.980000000000004,9
L2 Besermyan,rak1947,А яйца уже,1.4700000000000006,5
L2 Besermyan,rak1947,Да.,0.5600000000000023,1
L2 Besermyan,rak1947,"У кого, кому как.",1.1970000000000027,6
L2 Besermyan,rak1947,Тоже не берёт? [Ну дак].,1.6499999999999986,7
L2 Besermyan,rak1947,"эта коробка сделана, ""көдө"".",3.0799999999999983,8
L2 Besermyan,rak1947,"А в Ярском районе был республиканский Кырбан, а у нас был",3.8100000000000023,18
L2 Besermyan,rak1947,"Своя= каждому своя рубашка ближе к телу. Стараются делать там, где им удобно, выгодно.",6.049999999999997,29
L2 Besermyan,rak1947,"Потому что же живёт, существует, влага ещё.",3.25,15
L2 Besermyan,rak1947,"Люди ходят по улице, разговаривают.",2.890000000000001,14
L2 Besermyan,rak1947,"Ну, она только вот такие, когда вот сюда вот, а так уже она не ходит.",4.659999999999982,24
L2 Besermyan,rak1947,Почему-то.,1.09,4
L2 Besermyan,rak1947,пусть она и по-дро= по-бодр= доброму и кончится.,3.3700000000000045,15
L2 Besermyan,rak1947,Очень процедура длинная.,1.9099999999999968,9
L2 Besermyan,rak1947,Ну...,0.6000000000000085,1
L2 Besermyan,rak1947,если это,1.269999999999996,4
L2 Besermyan,rak1947,муторная это работа.,1.460000000000008,9
L2 Besermyan,rak1947,"еда накапливается здесь,",2.3299999999999983,9
L2 Besermyan,rak1947,"пӧртмаське"", появляется мужик,",2,9
L2 Besermyan,rak1947,Это очень много было.,1.3440000000000012,8
L2 Besermyan,rak1947,воды в баню.,1.5100000000000002,4
L2 Besermyan,rak1947,"какая бы погода ни была,",1.8599999999999992,10
L2 Besermyan,sak19XX,И поймали всего семь-восемь рыб.,4.599999999999994,10
L2 Besermyan,sak19XX,"И потом: ""Давайте, режьте, говорю, уже. Унесёте так"".",3.410000000000025,18
L2 Besermyan,sak19XX,Нападают на гусей уже.,1.615000000000009,9
L2 Besermyan,sak19XX,"Да. И так и не смогли,",2.34699999999998,7
L2 Besermyan,sak19XX,"Если колхозники косят, так вон уже, всё домой таскают, это,",4.199999999999996,20
L2 Besermyan,sak19XX,"у нас тоже в деревне, вон, случай такой был.",2.338999999999998,13
L2 Besermyan,sak19XX,"Никого вроде, никого нет на лугах.",2.0460000000000065,12
L2 Besermyan,sak19XX,И смотрю:,0.9320000000000022,3
L2 Besermyan,sak19XX,идти уж= идти они он= уже не могут.,2.9299999999999997,13
L2 Besermyan,sak19XX,это,0.69,2
L2 Besermyan,sak19XX,Да.,0.54099999999994,1
L2 Besermyan,sak19XX,пасла овечек.,1.377000000000001,5
L2 Besermyan,sak19XX,"Эге-гей"", — вот так закричала и пошла.",2.8730000000000047,12
L2 Besermyan,sak19XX,И дождь идет.,1.3999999999999986,4
L2 Besermyan,sak19XX,"И прям на дороге так и они лежат, да.",3.3500000000000014,13
L2 Besermyan,sak19XX,"придёт, как утащит, и...",1.7660000000000196,7
L2 Besermyan,sak19XX,"одна лисица,",1.3570000000000275,5
L2 Besermyan,sak19XX,"А, это, овечки кушают.",2.213000000000001,9
L2 Besermyan,sak19XX,"Вот где-то, вот, сейчас вот где коровы, да?",2.4400000000000004,12
L2 Besermyan,sak19XX,"Ну если бы, вон... Сейчас вот...",2.204999999999984,8
L2 Besermyan,sak19XX,"Я закричала,",1.909000000000006,5
L2 Besermyan,sak19XX,"Это, как...",0.948999999999984,3
L2 Besermyan,sak19XX,Опухают.,0.49,4
L2 Besermyan,sak19XX,"это, поздняя осень уже, холодно.",2.7669999999999995,12
L2 Besermyan,sak19XX,Да.,0.5,1
L2 Besermyan,sak19XX,И я,0.5700000000000003,2
L2 Besermyan,sak19XX,"Они не едят целую, это,",2.3100000000000023,10
L2 Besermyan,sak19XX,"Ээ, ну, из семи-восьми рыб.",4.219999999999999,9
L2 Besermyan,sak19XX,И сделали уху.,1.5300000000000011,6
L2 Besermyan,sak19XX,Домой,0.6419999999999959,2
L2 Besermyan,sak19XX,уже,0.46999999999999886,2
L2 Besermyan,sak19XX,Здесь...,0.51400000000001,1
L2 Besermyan,sak19XX,"Ну, в животе еще. Вон, не ягнилась",2.930000000000007,11
L2 Besermyan,sak19XX,"это, волк.",1.156000000000006,3
L2 Besermyan,sak19XX,"там сколько нас было? шестеро, что ли.",2.75,11
L2 Besermyan,sak19XX,"стога были там, из сен= ну, с= сено.",2.905000000000001,10
L2 Besermyan,sak19XX,"Дак это же не собака, это, наверно, волк"".",2.234999999999999,14
L2 Besermyan,sak19XX,"летают тоже. Птицы, может, говорит, может, это, носят,",3.615000000000009,18
L2 Besermyan,sak19XX,"как,",0.3640000000000043,1
L2 Besermyan,sak19XX,"Ну, я сразу... А...",1.8000000000000114,5
L2 Besermyan,sak19XX,"А лисицы вот ходят, они.",1.8000000000000682,9
L2 Besermyan,sak19XX,"после обеда только, ну...",1.2279999999999802,8
L2 Besermyan,sak19XX,"И вот я подумала: ""Всё. Что делать?"".",2.4099999999999966,11
L2 Besermyan,sak19XX,"не нападают, а вот на гусей.",2.15300000000002,10
L2 Besermyan,sak19XX,"А волки вон и на корову могут напасть, если... Да.",4.090000000000032,16
L2 Besermyan,sak19XX,"И всё, опрокинется,",2.2490000000000236,7
L2 Besermyan,sak19XX,"Вон, в деревню даже приходят, это.",2.3000000000000114,11
L2 Besermyan,sak19XX,Потом...,0.46000000000000085,2
L2 Besermyan,sak19XX,"Да, сейчас не выйдут.",1.2659999999999627,6
L2 Besermyan,sak19XX,"Встала,",0.5769999999999982,2
L2 Besermyan,sns1949,Да.,0.3859999999999957,1
L2 Besermyan,sns1949,Дак с Костромы,2.0379999999999967,4
L2 Besermyan,sns1949,"А там большой ""көд"". А ""көд"" вот как тебе перевести, я не знаю.",3.3300000000000125,17
L2 Besermyan,sns1949,"Пиши ты, пиши, меня не слушай.",1.9000000000000057,10
L2 Besermyan,sns1949,Ещё такие годы [вышел ж].,1.8250000000000028,9
L2 Besermyan,sns1949,[Взрываются] божий день.,1.848,7
L2 Besermyan,sns1949,отказался от группы.,1.230000000000004,7
L2 Besermyan,sns1949,"Без обеда, без всего!",1.5400000000000205,7
L2 Besermyan,sns1949,"Кому продали, где продали —",1.8899999999999864,9
L2 Besermyan,sns1949,"Что вот при= ходим, [смеётся], он же как руководителем всё время работал.",3.9499999999999886,23
L2 Besermyan,sns1949,Поехали дальше!,1.1500000000000057,6
L2 Besermyan,sns1949,"Это ж Советский Союз, при нас было ещё.",2.5,13
L2 Besermyan,sns1949,"[нрзб], вообще.",1.37,3
L2 Besermyan,sns1949,"С трудом пополам открыли, ножик нашли, может, кто-то, может, дал уже, раньше были эти открывалки-ножики.",5.810000000000002,34
L2 Besermyan,sns1949,Ага.,0.7920000000000016,2
