corpus,speaker,content,duration,n_vowels
L2 Dagestan,shangoda.мегеб.syn-172,"У меня есть учебник пятьдесят седьмого года, там… не учебник даже, он… короче говоря, там именно про языки говорится.",8.993000000000002,41
L2 Dagestan,shangoda.мегеб.syn-172,"И, вероятно, это коснётся и садика.",2.268999999999778,14
L2 Dagestan,shangoda.мегеб.syn-172,Они…,0.55600000000004,2
L2 Dagestan,shangoda.мегеб.syn-172,"Анвар… Они ловили ""Голос Америки"" тоже, слушали.",3.0289999999995416,18
L2 Dagestan,shangoda.шангода.syn-31,"Нет, нет, они недавно приехали.",1.885,11
L2 Dagestan,shangoda.шангода.syn-31,Там наверху [нрзб],1.6380000000000052,4
L2 Dagestan,shangoda.шангода.syn-31,Мы лакский язык тоже знаем.,2.5450000000000728,9
L2 Dagestan,shangoda.шангода.syn-31,Лакский язык я понимаю.,2.2970000000000255,9
L2 Dagestan,shangoda.шангода.syn-31,Там кутаны мы были.,1.5770000000000015,7
L2 Dagestan,shangoda.шангода.syn-31,Моя мама была…,1.0049999999998818,6
L2 Dagestan,shangoda.шангода.syn-31,Она умерла…,0.8650000000000091,5
L2 Dagestan,shangoda.шангода.syn-31,Все лучшие!,1.399000000000001,4
L2 Dagestan,shangoda.шангода.syn-31,"Яблоки! Вот яблоки, вот сирени там.",2.9480000000000004,12
L2 Dagestan,shangoda.шангода.syn-32,Она хорошо коран читала…,2.4729999999999563,10
L2 Dagestan,shangoda.шангода.syn-32,Не ошибся. Шестнадцать женщин! Из Лакского района.,3.6159999999999854,16
L2 Dagestan,shangoda.шангода.syn-32,Я нестандартный лакец был!,1.7000000000000457,8
L2 Dagestan,shangoda.шангода.syn-32,"А… в Кизляр ехать им неудобно, там, это… А здесь… наши возле Махачкалы есть, поэтому наши туда тянут.",8.931000000000012,34
L2 Dagestan,shangoda.шангода.syn-32,За керосином они ездили в Буйнакск.,1.9160000000000537,12
L2 Dagestan,shangoda.шангода.syn-32,"Который жили, который живут люди…",2.812000000000012,12
L2 Dagestan,shangoda.шангода.syn-32,Он там… хорошо стал работал.,2.1019999999998618,9
L2 Dagestan,shangoda.шангода.syn-32,"Там ближе, чем… да.",2.132000000000062,5
L2 Dagestan,shangoda.шангода.syn-32,"До пятьдесят пятого, после пятьдесят пятого годов",2.780999999999949,17
L2 Dagestan,shangoda.шангода.syn-32,Они не ходили.,0.9580000000000836,6
L2 Dagestan,shangoda.шангода.syn-32,"Я с… это… У матери был у меня алфавит, она меня научила.",4.017000000000053,22
L2 Dagestan,shangoda.шангода.syn-32,Можно сказать это… в каком году это было…,3.70799999999997,14
L2 Dagestan,shangoda.шангода.syn-32,"Почему? Да. Поэтому они, там, кто… кто состоятельный, они брали же на вторую тоже женился.",7.795000000000073,32
L2 Dagestan,shangoda.шангода.syn-32,Селение Хури.,0.9890000000000329,6
L2 Dagestan,shangoda.шангода.syn-32,Не голодали.,1.5139999999998963,5
L2 Dagestan,shangoda.шангода.syn-32,"Они только, там, на два-три месяца, и всё, остальное время здесь.",4.017000000000053,20
L2 Dagestan,shangoda.шангода.syn-32,Вот где тут поднимает - вот там говорит была рынок.,3.613000000000056,16
L2 Dagestan,shangoda.шангода.syn-32,А вернулся сюда тоже…,1.9780000000000657,8
L2 Dagestan,shangoda.шангода.syn-32,Я часто бывал в Кумухе.,1.3910000000000764,8
L2 Dagestan,shangoda.шангода.syn-32,"А потом на пенсию, и всё.",1.808999999999969,9
L2 Dagestan,shangoda.шангода.syn-32,Какой?,0.5260000000000673,2
L2 Dagestan,shangoda.шангода.syn-32,"Ури, Мукар - это тоже… по сравнению - это… вот Палисма самый богатый был.",5.872000000000071,25
L2 Dagestan,shangoda.шангода.syn-32,"Мы жили здесь, и так и здесь.",2.3480000000001837,8
L2 Dagestan,shangoda.шангода.syn-32,Коренные…,0.8040000000000873,4
L2 Dagestan,shangoda.шангода.syn-32,Да.,0.37000000000011823,1
L2 Dagestan,shangoda.шангода.syn-32,Вот это… Раньше все дети учились здесь.,2.5650000000000546,12
L2 Dagestan,shangoda.шангода.syn-32,"Самый хороший село тоже было, там компактней село было, большое село было там тоже, чем там.",6.18100000000004,31
L2 Dagestan,shangoda.шангода.syn-32,"[нрзб] туда-сюда, там вон… там сколько… шестнадцать женщин было здесь.",6.458000000000084,17
L2 Dagestan,shangoda.шангода.syn-32,"Она хорошо знала, почему, потому матери мать, ну… да. Она хорошо знала.",4.913000000000011,26
L2 Dagestan,shangoda.шангода.syn-32,"Потом, это… горох это… [нрзб] как их называют, вот этот…[нрзб]",5.583000000000084,17
L2 Dagestan,shangoda.шангода.syn-32,"Да, да да… он не учил.",1.762000000000171,7
L2 Dagestan,shangoda.шангода.syn-32,А?,0.33999999999991815,1
L2 Dagestan,shangoda.шангода.syn-32,Он учился на… этому…,1.7309999999999943,8
L2 Dagestan,shangoda.шангода.syn-32,"Особенно здесь, конечно, можно сказать… вот, в селении",3.65300000000002,17
L2 Dagestan,shangoda.шангода.syn-32,Он - в семьдесят третьем году.,2.0090000000000146,8
L2 Dagestan,shangoda.шангода.syn-32,"Они… ээ… Нет, не знают.",1.822999999999979,8
L2 Dagestan,shangoda.шангода.syn-32,Аварский… Почему? Потому что ихние дети здесь учились.,2.812000000000012,19
L2 Dagestan,shangoda.шангода.syn-32,"Вот поэтому, так что… это… дефицита не было.",3.769999999999982,16
L2 Dagestan,shangoda.шангода.syn-32,"Она здесь жила, и здесь умерла и здесь жила, никуда не уходила.",3.522999999999911,22
L2 Dagestan,shangoda.шангода.syn-32,У меня?,0.6800000000000637,3
L2 Dagestan,shangoda.шангода.syn-32,"Нет, она родилась в Шитли=, она оттуда была.",2.5960000000000036,15
L2 Dagestan,shangoda.шангода.syn-32,"Почему? Потому что наши люди здесь… здесь почему нету, это… мастера много",7.169000000000096,25
L2 Dagestan,shangoda.шангода.syn-32,Они…,0.9580000000000836,2
L2 Dagestan,shangoda.шангода.syn-32,"Да, это, можно сказать.",1.5610000000001492,7
L2 Dagestan,shangoda.шангода.syn-32,Умерла в пятьдесят втором году.,1.3900000000001,10
L2 Dagestan,shangoda.шангода.syn-32,"Там нико… никого не осталось, да, доченька, да.",2.502999999999929,15
L2 Dagestan,shangoda.шангода.syn-32,"Чабановали, да. Ихние жены, дети жили. А с детьми я дружился… там, поэтому, кое-что знал.",7.385999999999967,31
L2 Dagestan,shangoda.шангода.syn-32,"Туда… Это чуть-чуть от Гуниба, можно сказать…",4.294999999999959,14
L2 Dagestan,shangoda.шангода.syn-32,"Она, что ли?",0.7720000000000482,4
L2 Dagestan,shangoda.шангода.syn-32,Мегебский тоже не знала,1.9470000000001164,8
L2 Dagestan,yangikent.маллакент.40.,Она здесь родилась. Ну она из этих… ээ потомства из этих… кубачинских/ сулевкентских.,10.035000000000082,28
L2 Dagestan,yangikent.маллакент.40.,Да/ Абдуллаев Изамутдин.,2.3890000000001237,9
L2 Dagestan,yangikent.маллакент.40.,Да.,0.4609999999999985,1
L2 Dagestan,yangikent.маллакент.40.,Три кандидатуры было один/ ээ был/ один был этот/ работал Махачкале/ сельском министерстве сельского хозяйства/ другой тоже там юристом работал/ и/ на меня возложили здесь я председателем работал. Вот.,17.266999999999996,67
L2 Dagestan,yangikent.маллакент.40.,Вот самый большой/ род это Янгикента Абдуллаевы/ вот/ они жили здесь. Абдуллаев/ Амат старший был/ Абдуллаев до сих пор там/ самый старик наверно/ Янгикента/ Абдуллаев Изамутдин/ Абдуллаев ?????  Были/ Янгикенте не были?,15.726000000000113,72
L2 Dagestan,yangikent.маллакент.40.,Он умер/ девяносто втором году.,2.594000000000051,11
L2 Dagestan,yangikent.маллакент.40.,Да. Грамотный он. Он немного работал этим учётчиком потом председателем колхоза работал он.,7.293999999999983,32
L2 Dagestan,yangikent.маллакент.40.,Умерла она чуть раньше умерла. В каком?,6.586000000000013,13
L2 Dagestan,yangikent.маллакент.40.,Да. В до`советское по-моему. Внизу вот/ где/ Теркиме вверху от Теркиме там Янгикентская территория/ хлопок выращивали. Рассказывали/ <нрзб>.,11.855999999999996,46
L2 Dagestan,yangikent.маллакент.40.,Да он первый отделился в районе. Ну было это/ какой-то/ чуть раньше был Ахметкентский или какой-то… Сухачинский или Ахметкентский. С этого/ округа/ один/ один первый он был.,11.135999999999996,56
L2 Dagestan,yangikent.маллакент.40.,Калай / Лудильщики приходили...,2.773000000000025,10
L2 Dagestan,yangikent.маллакент.40.,Да/ реже. У нас… Ну они/ не общаются по-моему. Никак. Как мы так часто не общаются с ними. У нас колхоз совхоз вместе бывал <?> раньше.,10.538000000000013,43
L2 Dagestan,yangikent.маллакент.40.,В восемьсят седьмом году.,1.1519999999999868,7
L2 Dagestan,yangikent.маллакент.40.,Я до этого не знаю. То время не знаю что обменивались они после потом у них/ виноградник там был/ вино/ на вино чё-то меняли они/ на вино/ отсюдова дрова отпускали/ материал оттуда…,13.83199999999988,66
L2 Dagestan,yangikent.маллакент.40.,Она нет/ неграмотная.,2.231999999999971,8
L2 Dagestan,yangikent.маллакент.40.,От малярии по-моему это. Да. Раздавали всем людям/ каждый/ какой-то…,5.1879999999998745,24
L2 Dagestan,yangikent.маллакент.40.,Он грамотный был. Да.,2.3780000000001564,6
L2 Dagestan,yangikent.маллакент.40.,Айша звали.,1.2550000000001091,4
L2 Dagestan,yangikent.маллакент.40.,Читать писать умел по-арабски.,2.3169999999998936,10
L2 Dagestan,yangikent.маллакент.40.,Девяносто первом?,0.97300000000007,6
L2 Dagestan,yangikent.маллакент.40.,Ну как свободно разговаривать не мог а так знал.,2.798999999999978,15
L2 Dagestan,yangikent.маллакент.40.,Он/ тыща восемьсот/ восемьсят шестого года по-моему.,3.6749999999999545,18
L2 Dagestan,yangikent.маллакент.40.,Нет/ тысяча восемьсот/ девяносто... девяносто шестой!,6.053000000000111,17
L2 Dagestan,yangikent.маллакент.40.,Вот здесь ээ/ у меня книга есть/ Кайтаги называется... ээ даргинского. Алимова написала/ женщина. Вот там написано что это селение/ када образовалось не знают...,12.20699999999988,58
L2 Dagestan,yangikent.маллакент.40.,Латынь проходил по-моему/ даргинский я <нрзб>,2.2759999999999536,13
L2 Dagestan,yangikent.маллакент.40.,Умер/ он/ в девяностом году нет?,2.0849999999999227,10
L2 Dagestan,yangikent.маллакент.40.,Сельхо`зинститут поступил я в семьдесят втором году.,2.9499999999999957,16
L2 Dagestan,yangikent.маллакент.40.,Тридцать шестого года был.,2.218999999999596,8
L2 Dagestan,yangikent.маллакент.40.,Нет. За/ убийство.,3.1639999999999873,5
L2 Dagestan,yangikent.маллакент.40.,Мы же вот/ ээ агрономическом когда учимся/ мы/ все названия/ растений всё это по-латински проходим…,6.321000000000026,35
L2 Dagestan,yangikent.маллакент.40.,Изамутдин Абдуллаев/ его брат был/ щас тут живёт его брат Садрутдин Абдуллаев…,7.16599999999994,26
L2 Dagestan,yangikent.маллакент.40.,У нас? У нас постоянно всегда гости бывали.,2.648000000000025,15
L2 Dagestan,yangikent.маллакент.40.,Я кумыкский язык знаю.,1.2379999999999995,8
L2 Dagestan,yangikent.маллакент.40.,Приняла ислам. Ислам приняла и здесь похоронена она.,4.029999999999973,19
L2 Dagestan,yangikent.маллакент.40.,Ну здесь учёт/ знал всё/ даже колхозным/ бригадиром пасеки был он/ все записи вёл на латинском языке. Большинство записей.,8.68100000000004,38
L2 Dagestan,yangikent.маллакент.40.,Ну это/ вместе с кумыкским азербайджан он много общался с азербайджанцами… Азербайджанский язык он знал. Ээ/ у нас/ гости/ приходили лакцы/ сюда.,11.945999999999913,47
L2 Dagestan,yangikent.маллакент.40.,По-литературному писал. Да.,2.5879999999999654,10
L2 Dagestan,yangikent.маллакент.40.,А если нюх был бы я долго не стоял бы/ по-быстрому объяснил и ушёл бы.,5.2690000000000055,24
L2 Dagestan,yangikent.маллакент.40.,Ну/ так… Свободно говорю.,2.9399999999999977,8
L2 Dagestan,yangikent.маллакент.40.,Да университет поступил/ биологический факультет поступил. Окончил/ пятый курс/ биофака/ и/ обратно/ ээ здесь назначили директором совхоза. Уже/ муниципальное хозяйство сделали/ колхоз убрали/ муниципальное хозяйство сделали директором совхоза назначили/ до этого один год/ вот/ во время этих сессий/ учителем работал один год/ в школе здесь.,13.99799999999999,119
L2 Dagestan,yangikent.маллакент.40.,/ ээ дети остались здесь/ ээ с доч</njindex> с женой туда поехал обратно. Потом он там год что ли или вот так пробыл обратно приехал сюда.,8.173999999999978,42
L2 Dagestan,yangikent.маллакент.40.,Потом девяностые годы/ восемьсят седьмом году/ раздел начался хозяйств всех/ как-то/ и/ отделился Чумлинский совхоз отдельно.,8.671000000000006,39
L2 Dagestan,yangikent.маллакент.40.,Кумыкский почти все здесь наши старики все/ они здесь/ вместе работали они постоянно…,6.586000000000013,28
L2 Dagestan,yangikent.маллакент.40.,Да/ до сих пор нет.,2.377999999999929,5
L2 Dagestan,yangikent.маллакент.40.,До/ до революции. И потом приехал здесь заболела она здесь/ умерла здесь похоронена.,4.031000000000063,30
L2 Dagestan,yangikent.маллакент.40.,Она здесь родилась. Да. Ну/ род ихний <нрзб>…,4.213999999999942,11
L2 Dagestan,yangikent.маллакент.40.,Попозже по-моему. С детства не знал он.,3.3840000000000146,12
L2 Dagestan,yangikent.маллакент.40.,Да да/ на латинском она.,2.023000000000025,8
L2 Dagestan,yangikent.маллакент.40.,Шиисят не было. Шиисят/ пиисят с чем-то было. Пиисят четыре пиисят пять вот так было.,8.242999999999938,30
L2 Dagestan,yangikent.маллакент.40.,И/ второй год/ четвёртый пятый курс завершил/ тут уже надо было сдавать какие-то/ дисциплины сдал...,8.230999999999995,31
L2 Dagestan,yangikent.янгикент.31.,"Я опыты много сделал, когда учился.",4.259999999999991,13
L2 Dagestan,yangikent.янгикент.31.,"на три сдал почти что, без конкурса меня приняли!",5.302000000000021,15
L2 Dagestan,yangikent.янгикент.31.,Он…,1.6319999999998345,1
L2 Dagestan,yangikent.янгикент.31.,"Ну остальные что? По история, по-кумыкски были это...",4.850999999999999,19
L2 Dagestan,yangikent.янгикент.31.,вы/ вас гоорят хотели гоорят освободить/,3.0900000000000034,15
L2 Dagestan,yangikent.янгикент.31.,"райкоме. Он сказал, давай тебя, говорит... я другой место тебя направлю.",7.208000000000084,23
L2 Dagestan,yangikent.янгикент.31.,"зерно имели,",2.158999999999992,5
L2 Dagestan,yangikent.янгикент.31.,учился/ институте. Заочно.,2.758999999999787,10
L2 Dagestan,yangikent.янгикент.31.,"Брат старший, брат там работал, он",3.9269999999999072,9
L2 Dagestan,yangikent.янгикент.31.,ээ,0.8349999999999795,2
L2 Dagestan,yangikent.янгикент.31.,туда/,0.5769999999999982,2
L2 Dagestan,yangikent.янгикент.31.,дошли гоорит этого…,1.518000000000029,8
L2 Dagestan,yangikent.янгикент.31.,"ээ... брали этого яблока,",3.605000000000018,10
L2 Dagestan,yangikent.янгикент.31.,Тогда народ начал забустовать отцу.,5.077000000000027,12
L2 Dagestan,yangikent.янгикент.31.,Ээ Гаджи тысяча девя… восемьдесят…,4.406000000000063,13
L2 Dagestan,yangikent.янгикент.31.,"когда уже начал зацветить <зацветать>,",2.3500000000000227,12
L2 Dagestan,yangikent.янгикент.31.,Он… он самоучка был. Впервые…,7.008000000000038,10
L2 Dagestan,yangikent.янгикент.31.,Наша Гаджиева Адай.,1.9080000000000157,8
L2 Dagestan,yangikent.янгикент.31.,Потому что богатый совхоз был это.,3.0299999999999727,12
L2 Dagestan,yangikent.янгикент.31.,Это время мы,1.9510000000000216,5
L2 Dagestan,yangikent.янгикент.31.,Да.,0.5449999999999591,1
L2 Dagestan,yangikent.янгикент.31.,ии/ жил…,1.8550000000000004,3
L2 Dagestan,yangikent.янгикент.31.,Тогдашнее время да? он приехал сюда.,3.576000000000022,13
L2 Dagestan,yangikent.янгикент.31.,Гаджиев Зильпухар.,1.1520000000000437,6
L2 Dagestan,yangikent.янгикент.31.,"Да, каждом имели, да, не знали, да, виноград что такое.",3.526999999999987,18
L2 Dagestan,yangikent.янгикент.31.,Ээ… Сельхозтехникум.,4.726000000000113,7
L2 Dagestan,yangikent.янгикент.31.,"я обслуживал Маллакент ээ... Чумли, большое село это…",5.699000000000069,19
L2 Dagestan,yangikent.янгикент.31.,с братом/ вместе/,1.5439999999999827,4
L2 Dagestan,yangikent.янгикент.31.,Вологда/ он/ Вологда окончил/ забрали/ не окончивши забрали армию/ после он вернулся и прямо туда попал/,9.776000000000067,37
L2 Dagestan,yangikent.янгикент.31.,человек если/ неправильно говорит окончания смеётся это…,4.948,22
L2 Dagestan,yangikent.янгикент.31.,"Тюрхачи... Чахдикн=, Чахдикна, Дарша, Барша.",5.823000000000093,12
L2 Dagestan,yangikent.янгикент.31.,Я понимаю!,1.0740000000000125,5
L2 Dagestan,yangikent.янгикент.31.,доходили гоорит и сразу гоорит нас гоорит и стреляли гоорит.,3.9279999999999977,24
L2 Dagestan,yangikent.янгикент.31.,его...,2.605000000000018,2
L2 Dagestan,yangikent.янгикент.31.,Моём/ это/ сын/ вот/ администрации работает.,3.9010000000000673,16
L2 Dagestan,yangikent.янгикент.31.,Не знает.,0.4850000000001274,3
L2 Dagestan,yangikent.янгикент.31.,Говорил. А по нам/ нам зачем говорить а по другие это даргинцам говорили.,4.785000000000082,26
L2 Dagestan,yangikent.янгикент.31.,После войны они обучались.,2.034999999999968,10
L2 Dagestan,yangikent.янгикент.31.,Ба моей матери/ не не.,2.52800000000002,8
L2 Dagestan,yangikent.янгикент.31.,Отец?..,0.8089999999999975,2
L2 Dagestan,yangikent.янгикент.31.,А потом сказал гоорит иди гоорит вы ваши гоорит по дорога гоорит где вы приехали гоорит. И сказали гоорит/ ну как мы будем гоорит делать гоорит.,9.610000000000014,55
L2 Dagestan,yangikent.янгикент.31.,Образованный был… он был это/ ветеринар. После этого ветеринара бросили/,6.389000000000124,27
L2 Dagestan,yangikent.янгикент.31.,Ты понимаешь?,0.6049999999999613,5
L2 Dagestan,yangikent.янгикент.31.,"Каждый вечер, да? Приходит, эй, ты, говорит, должен отдать дать укмату, обществу.",8.65100000000001,24
L2 Dagestan,yangikent.янгикент.31.,И/,0.4540000000000078,1
L2 Dagestan,yangikent.янгикент.31.,А Туменлер другие были это ээ... участка не сади= ээ... не смотрели этого…,5.543999999999869,28
L2 Dagestan,yangikent.янгикент.31.,памятник есть же у него/ из/ делался у нас…,3.421000000000049,14
L2 Dagestan,yangikent.янгикент.31.,Привёл.,1.4139999999999873,2
L2 Dagestan,yangikent.янгикент.31.,Вот этого пыльника...,2.4629999999999654,7
L2 Dagestan,yangikent.янгикент.31.,и учился/ и как раз/ его…,3.9700000000000273,9
L2 Dagestan,yangikent.янгикент.38.,Дореволюционное время.,2.0299999999997453,10
L2 Dagestan,yangikent.янгикент.38.,"Реальное это училище, бухгалтерские эти окончил там…",5.332000000000335,21
L2 Dagestan,yangikent.янгикент.38.,"Вот две сестры остались и... сам остался, вот так.",4.303000000000338,14
L2 Dagestan,yangikent.янгикент.38.,"Да, [нрзб], в девяносто шестом году она скончалась.",3.212999999999738,14
L2 Dagestan,yangikent.янгикент.38.,Да.,0.7079999999998563,1
L2 Dagestan,yangikent.янгикент.38.,Репрессировали.,1.711999999999989,6
L2 Dagestan,yangikent.янгикент.38.,Имена всех написали на памятнике.,2.125,13
L2 Dagestan,yangikent.янгикент.38.,"Мы в основном из фронта... вернулись местные мужчины, вот они обучали меня,",6.699000000000069,25
L2 Dagestan,yangikent.янгикент.38.,"Нет, русский не знала.",2.3969999999999345,6
L2 Dagestan,yangikent.янгикент.38.,"Да, нет, задолго, восемьсот каком-то, восемьсот какие-то годы это, Амир-чупан.",6.863000000000284,26
L2 Dagestan,yangikent.янгикент.38.,Вот такие!,0.926000000000002,4
L2 Dagestan,yangikent.янгикент.38.,"Ну здесь, видимо, их…",1.5250000000000057,6
L2 Dagestan,yangikent.янгикент.38.,"Конечно, больше, Туменлера больше было земли.",3.703999999999723,15
L2 Dagestan,yangikent.янгикент.38.,"Вот этом пункте ликвидации неграмотных, ликпункты называют, ликпункты <нрзб>.",5.501999999999953,24
L2 Dagestan,yangikent.янгикент.38.,"Очень хорошо приняли, я дней двадцать, в университет когда я поступал, квартире…",6.319000000000017,26
L2 Dagestan,yangikent.янгикент.38.,Когда сняли с министерства.,2.8049999999998363,8
L2 Dagestan,yangikent.янгикент.38.,Он первый учитель в светской школе.,2.994999999999891,10
L2 Dagestan,yangikent.янгикент.38.,"Если даже заболеет, говорит, человек, ни один врач не установит тебе диагноз, что малярией болеешь.",5.55600000000004,36
L2 Dagestan,yangikent.янгикент.38.,"Может, у них было до этого, разрушили.",2.233000000000004,14
L2 Dagestan,yangikent.янгикент.38.,"Знал, знать должны.",1.2520000000000664,4
L2 Dagestan,yangikent.янгикент.38.,Поэтому обосновались они позже.,2.561000000000149,13
L2 Dagestan,yangikent.янгикент.38.,Моего отца - Багатыр.,1.905999999999949,8
L2 Dagestan,yangikent.янгикент.38.,"Давайте сперва дадим землю, а деревья пусть не трогают.",4.108999999999924,18
L2 Dagestan,yangikent.янгикент.38.,Пришедшие люди Чумли - им отошли эти земли.,3.4859999999998763,16
L2 Dagestan,yangikent.янгикент.38.,"Я в шестом классе, кажется, учился.",2.1780000000003383,11
L2 Dagestan,yangikent.янгикент.38.,"Да, да, у неё свидетельство о рождении... на латинском языке.",5.010999999999967,21
L2 Dagestan,yangikent.янгикент.38.,"Да, по всей стране так было.",2.1790000000000873,8
L2 Dagestan,yangikent.янгикент.38.,"Единственный, чем был занят народ, этим были.",3.2900000000004184,14
L2 Dagestan,yangikent.янгикент.38.,Есть такие.,1.1440000000000057,4
L2 Dagestan,yangikent.янгикент.38.,"Да, там огонь, что ли, разжигать там или что-то делать, у них не положено, да?",5.1370000000000005,24
L2 Dagestan,yangikent.янгикент.38.,Две тысячи втором году.,2.069999999999709,8
L2 Dagestan,yangikent.янгикент.38.,"Барша, да, далеко.",1.905999999999949,6
L2 Dagestan,yangikent.янгикент.38.,"И русский, латинский.",2.6639999999999873,6
L2 Dagestan,yangikent.янгикент.38.,"Не было, Маджалис плохо ловил.",2.3969999999999345,10
L2 Dagestan,yangikent.янгикент.38.,Не пошла.,1.306999999999789,3
L2 Dagestan,yangikent.янгикент.38.,По необходимости они учатся.,1.5790000000001785,12
L2 Dagestan,yangikent.янгикент.38.,Интернат?,0.8170000000000073,3
L2 Dagestan,yangikent.янгикент.38.,Она русский тоже нет.,1.525000000000091,7
L2 Dagestan,yangikent.янгикент.38.,Вообще же медицине сейчас…,2.132000000000062,10
L2 Dagestan,yangikent.янгикент.38.,"Даже даргинцам учился Маджалисе интернате, всё равно не интересовался... языком своим.",4.4669999999999845,31
L2 Dagestan,yangikent.янгикент.38.,Вот были кумыки из нашего селения переселились Маджалис…,3.7360000000000184,22
L2 Dagestan,yangikent.янгикент.38.,"Потому что, говорит, не имеем права, нету, говорит, в Советском Союзе, ликвидирована, говорит.",5.258000000000038,33
L2 Dagestan,yangikent.янгикент.38.,"Когда я окончил десять классов, Махачкале поступать хотел учиться, мать говорила, ты ищи, говорит, такого еврея, Гудун и Мухы, это муж жена.",10.512,49
L2 Dagestan,yangikent.янгикент.38.,"Он, его, это, Буйнакске... послали обучаться, окончил, приехал…",4.630000000000109,21
L2 Dagestan,yangikent.янгикент.38.,Это... <нрзб> переселился он.,2.451999999999998,8
L2 Dagestan,yangikent.янгикент.38.,Поэтому... о данных нашем селении мы очень мало знаем.,4.055000000000064,20
L2 Dagestan,yangikent.янгикент.38.,"Да, вот здесь… Где-то около десяти лет они, потом на русский шрифт перешли, это, на русском... шрифтом <нрзб>.",7.134999999999991,30
L2 Dagestan,yangikent.янгикент.38.,Молодой <нрзб>.,1.7980000000000018,3
L2 Dagestan,yangikent.янгикент.38.,Вот так он говорил.,1.0889999999999418,6
L2 Dagestan,yangikent.янгикент.38.,Некоторые даже... вот их предки... и…,4.5210000000001855,12
L2 Dagestan,yangikent.янгикент.41.,"Она была, ей было семнадцать лет.",2.7150000000001455,11
L2 Dagestan,yangikent.янгикент.41.,Из-за немножко начали вот это тормозить.,2.668999999999869,14
L2 Dagestan,yangikent.янгикент.41.,Буйнакске.,1.143999999999778,3
L2 Dagestan,yangikent.янгикент.41.,"Наталин, Наталин был.",1.0349999999999966,7
L2 Dagestan,yangikent.янгикент.41.,"Вот поэтому наши вот так давали, тем даргинцам или же, кто в общем есть у него молока, это они... взяли себя, кормили.",8.682000000000016,40
L2 Dagestan,yangikent.янгикент.41.,Да.,0.8710000000000377,1
L2 Dagestan,yangikent.янгикент.41.,Она училась тоже университет.,1.5799999999999272,12
L2 Dagestan,yangikent.янгикент.41.,"А дедушка, этот прадед, этот… От отца, вот так, взял.",3.9220000000000255,16
L2 Dagestan,yangikent.янгикент.41.,"Вот такие вещи, действительно, у него было ошибки.",2.613999999999578,18
L2 Dagestan,yangikent.янгикент.41.,Чумлях.,0.981000000000222,2
L2 Dagestan,yangikent.янгикент.41.,Нам даже мусульмане и то нам не разрешали.,2.4190000000000396,15
L2 Dagestan,yangikent.янгикент.41.,"И как раз к девятому маю семьдесят второго года, ещё девятого не было, какое-то число, мы получили... пригласительный.",7.735000000000127,42
L2 Dagestan,yangikent.янгикент.41.,"Нет, такого не было.",1.2529999999997017,7
L2 Dagestan,yangikent.янгикент.41.,"Ну год раньше, наверное, они были.",2.1790000000000873,12
L2 Dagestan,yangikent.янгикент.41.,"Уже сейчас начинают, те, которые были раньше, маленькие такие, мурашки, что ли, их называют.",6.003999999999905,34
L2 Dagestan,yangikent.янгикент.41.,"Нет, не Родниковое, там <нрзб> Дахадаевского района, там этого, Исмаилкутан называлось.",4.90300000000002,30
L2 Dagestan,yangikent.янгикент.41.,И и й.,0.9809999999999944,2
L2 Dagestan,yangikent.янгикент.41.,Семьдесят втором году…,1.96100000000024,7
L2 Dagestan,yangikent.янгикент.41.,"Учили, учили мы, учили тогда школе учили пятом классе по-моему.",4.902000000000044,25
L2 Dagestan,yangikent.янгикент.41.,"А, да. Лакцы это <нрзб> это всё.",2.069999999999993,9
L2 Dagestan,yangikent.янгикент.41.,Перевод - нет.,1.5249999999999773,4
L2 Dagestan,yangikent.янгикент.41.,"Один, да, один остался там.",2.853999999999985,9
L2 Dagestan,yangikent.янгикент.41.,Как называлось?,1.8520000000003165,5
L2 Dagestan,yangikent.янгикент.41.,"Правда, как плакали, когда он умер.",1.9609999999997856,11
L2 Dagestan,yangikent.янгикент.41.,Читать-писать она могла.,1.9899999999997815,8
L2 Dagestan,yangikent.янгикент.41.,Ревизором-бухгалтером работал.,2.3420000000000982,11
L2 Dagestan,yangikent.янгикент.41.,Ликпункт <нрзб>.,2.2329999999999472,2
L2 Dagestan,yangikent.янгикент.41.,"Они занимались, это, как называется… Изделия…",4.73899999999999,18
L2 Dagestan,yangikent.янгикент.41.,"Там даже у нас на селе ни туфли, ни сапоги, это… сареп называлось - из кожа сделали обувь.",6.100999999999999,31
L2 Dagestan,yangikent.янгикент.41.,По-арабски.,1.252999999999929,4
L2 Dagestan,yangikent.янгикент.41.,"Тогда это каналов... много каналов тогда не было, когда чёрно-белый.",4.5210000000001855,23
L2 Dagestan,yangikent.янгикент.41.,Не переводил.,1.4160000000000537,5
L2 Dagestan,yangikent.янгикент.41.,"Нет, до этого у нас приезжие были.",3.3090000000001965,13
L2 Dagestan,yangikent.янгикент.41.,"Школу, да.",1.143000000000029,3
L2 Dagestan,yangikent.янгикент.41.,"Да, работал. Он Махачкале работал сперва, потом работал здесь.",3.9769999999998618,20
L2 Dagestan,yangikent.янгикент.41.,С ребёнком трудно.,1.944999999999709,5
L2 Dagestan,yangikent.янгикент.41.,Пахрутдин. Пахрутдин.,3.3229999999998654,6
L2 Dagestan,yangikent.янгикент.41.,Её муж тоже знает немного.,1.9070000000001528,10
